#OTU ID	SRS011061	SRS011084	SRS011086	SRS011090	SRS011098	SRS011105	SRS011111	SRS011115	SRS011126	SRS011134	SRS011140	SRS011144	SRS011152	SRS011239	SRS011243	SRS011247	SRS011255	SRS011269	SRS011271	SRS011302	SRS011306	SRS011310	SRS011343	SRS011355	SRS011405	SRS011452	SRS011529	SRS011586	SRS013234	SRS013252	SRS013258	SRS013261	SRS013502	SRS013506	SRS013638	SRS013687	SRS013705	SRS013711	SRS013723	SRS013825	SRS014235	SRS014271	SRS014287	SRS014343	SRS014613	SRS014923	SRS015133	SRS015174	SRS015190	SRS015395	SRS015425	SRS015470	SRS015574	SRS015578	SRS015663	SRS015762	SRS015782	SRS015854	SRS015921	SRS015960	SRS016002	SRS016018	SRS016056	SRS016095	SRS016203	SRS016225	SRS016267	SRS016319	SRS016331	SRS016335	SRS016349	SRS016437	SRS016517	SRS016529	SRS016533	SRS016541	SRS016585	SRS016600	SRS016753	SRS016944	SRS016954	SRS017076	SRS017080	SRS017088	SRS017103	SRS017127	SRS017139	SRS017191	SRS017209	SRS017215	SRS017227	SRS017304	SRS017307	SRS017497	SRS017521	SRS017533	SRS017537	SRS017701	SRS017713	SRS017788	SRS017821	SRS017849	SRS017851	SRS018133	SRS018145	SRS018149	SRS018157	SRS018313	SRS018329	SRS018337	SRS018394	SRS018427	SRS018439	SRS018443	SRS018501	SRS018513	SRS018591	SRS018739	SRS018791	SRS018817	SRS019081	SRS019245	SRS019267	SRS019381	SRS019582	SRS019685	SRS019787	SRS019894	SRS019906	SRS019910	SRS020233	SRS020261	SRS020263	SRS020386	SRS020869	SRS021484	SRS021496	SRS021986	SRS022006	SRS022609	SRS022621	SRS022625	SRS023176	SRS023557	SRS023617	SRS023914	SRS023926	SRS023930	SRS023938	SRS023971	SRS023987	SRS024265	SRS024277	SRS024281	SRS024289	SRS024310	SRS024331	SRS024347	SRS024355	SRS024388	SRS024424	SRS024470	SRS024482	SRS024580	SRS024596	SRS024598	SRS024625	SRS024637	SRS024649	SRS024655	SRS042628	SRS042643	SRS043411	SRS043422	SRS043701	SRS044474	SRS044902	SRS045197	SRS047113	SRS047219	SRS047225	SRS047265	SRS047634	SRS048870	SRS049164	SRS049389	SRS049959	SRS050422	SRS051031	SRS052697	SRS053335	SRS054590	SRS055450	SRS056259	SRS056796	SRS057692	SRS058182	SRS058770	SRS062427	SRS062540	SRS062544	SRS063287	SRS063603	SRS063985	SRS064276	SRS064493	SRS064557	SRS064809	SRS065278	SRS065310
G000436095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	453.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4484.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3149.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G000436135	29880.0	34590.0	0.0	0.0	0.0	13252.0	0.0	0.0	0.0	12532.0	0.0	2109.0	0.0	62944.0	0.0	118.0	0.0	0.0	11492.0	8737.0	0.0	0.0	0.0	0.0	38477.0	129023.0	33167.0	36476.0	0.0	0.0	0.0	0.0	489.0	0.0	15138.0	4025.0	0.0	0.0	0.0	894.0	32712.0	0.0	20578.0	0.0	140955.0	22340.0	47190.0	0.0	87403.0	0.0	0.0	0.0	0.0	107142.0	7896.0	0.0	14388.0	29468.0	0.0	43376.0	0.0	87883.0	35527.0	20535.0	30978.0	0.0	279.0	95.0	196.0	6795.0	6562.0	62014.0	2736.0	0.0	0.0	673.0	1363.0	354.0	114344.0	542.0	28105.0	119.0	0.0	153.0	79006.0	0.0	0.0	93937.0	0.0	0.0	0.0	0.0	18703.0	0.0	59775.0	0.0	0.0	74672.0	0.0	0.0	53576.0	354.0	0.0	77208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29753.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20827.0	235.0	9.0	82306.0	69469.0	7031.0	40216.0	391.0	0.0	0.0	68120.0	65118.0	0.0	0.0	116.0	72092.0	46604.0	0.0	0.0	1729.0	14295.0	0.0	0.0	153654.0	0.0	0.0	6084.0	0.0	0.0	0.0	65420.0	337.0	24400.0	0.0	0.0	0.0	0.0	84619.0	445.0	0.0	9036.0	0.0	0.0	0.0	0.0	0.0	0.0	51321.0	86.0	0.0	0.0	17996.0	0.0	40680.0	0.0	148339.0	0.0	0.0	0.0	0.0	0.0	1354.0	0.0	0.0	49028.0	62387.0	0.0	4785.0	32406.0	20427.0	14766.0	20468.0	292251.0	213.0	63680.0	693.0	0.0	0.0	109296.0	20672.0	415.0	0.0	0.0	0.0	57205.0	76914.0	0.0	42179.0	195.0	0.0	173.0
G000436155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1681.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G000436195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2868.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1961.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	279.0	0.0	0.0	0.0	12511.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8379.0	1054.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.0	0.0	0.0	0.0
G000436215	642.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	457.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	746.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	861.0	0.0	0.0	6885.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	939.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2778.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	747.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3680.0	0.0	4.0	0.0	0.0	1389.0	0.0	0.0	0.0	0.0	6942.0	0.0	0.0	0.0	0.0	7844.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29256.0	0.0	0.0	0.0	0.0	0.0	20596.0	0.0	0.0	0.0	0.0	3946.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1179.0	0.0	2854.0	0.0	0.0	932.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G000436275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	652.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	603.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	429.0	756.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G000436295	0.0	5934.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4247.0	0.0	0.0	0.0	0.0	5208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9668.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8195.0	0.0	0.0	13641.0	0.0	0.0	416.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23567.0	576.0	0.0	1230.0	0.0	2473.0	1072.0	4038.0	0.0	0.0	796.0	0.0	0.0	0.0	181.0	451.0	1457.0	0.0	0.0	0.0	0.0	0.0	2510.0	0.0	675.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6907.0	0.0	0.0	0.0	0.0	1936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	645.0	0.0	9.0	0.0	1089.0	129.0	0.0	1200.0	0.0	0.0	0.0	366.0	0.0	0.0	0.0	0.0	7219.0	0.0	0.0	0.0	0.0	0.0	0.0	1849.0	0.0	0.0	0.0	0.0	0.0	0.0	1276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	437.0	0.0	0.0	0.0	0.0	0.0	0.0	2813.0	0.0	0.0	0.0	2226.0	0.0	2683.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3317.0	0.0	1413.0	3214.0	0.0	0.0	2019.0	0.0	0.0	0.0	0.0	904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	575.0	0.0	0.0	0.0
G000436395	159.0	359.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3784.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4813.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2675.0	0.0	0.0	1822.0	0.0	0.0	0.0	1683.0	0.0	0.0	603.0	0.0	0.0	0.0	0.0	662.0	0.0	0.0	0.0	0.0	0.0	512.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3395.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1423.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	600.0	0.0	3875.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1594.0	442.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	648.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	531.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1190.0	0.0	557.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0	875.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2524.0	0.0	0.0	0.0	0.0	2631.0	1085.0	0.0	0.0	0.0	0.0	0.0
G000436415	540.0	534.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1596.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	401.0	897.0	1096.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2792.0	0.0	623.0	0.0	0.0	1690.0	0.0	0.0	364.0	389.0	0.0	0.0	973.0	0.0	0.0	193.0	0.0	0.0	0.0	0.0	0.0	224.0	0.0	0.0	478.0	0.0	0.0	0.0	0.0	0.0	514.0	0.0	0.0	764.0	0.0	0.0	0.0	0.0	0.0	0.0	1621.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1701.0	0.0	0.0	0.0	356.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1041.0	0.0	0.0	853.0	0.0	0.0	128.0	346.0	0.0	0.0	898.0	0.0	0.0	0.0	0.0	223.0	183.0	0.0	0.0	0.0	418.0	0.0	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	264.0	0.0	0.0	0.0	0.0	310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	855.0	2434.0	0.0	1207.0	0.0	0.0	0.0	333.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	656.0	426.0	0.0	0.0	0.0	0.0	0.0
G000436435	23691.0	7658.0	0.0	0.0	0.0	19993.0	0.0	0.0	0.0	3294.0	0.0	205.0	0.0	4740.0	0.0	96.0	0.0	0.0	8304.0	3068.0	0.0	0.0	0.0	0.0	86128.0	112957.0	20044.0	8630.0	0.0	0.0	204.0	0.0	0.0	0.0	13248.0	16069.0	0.0	144.0	0.0	135.0	13052.0	0.0	20782.0	0.0	83771.0	17392.0	587.0	0.0	152280.0	0.0	0.0	0.0	0.0	111985.0	3642.0	0.0	6509.0	121289.0	0.0	113804.0	0.0	11590.0	25590.0	8643.0	18768.0	0.0	164215.0	89.0	162.0	25900.0	10035.0	12407.0	5401.0	0.0	0.0	2605.0	716.0	201.0	123887.0	510.0	44243.0	138.0	0.0	0.0	16956.0	0.0	0.0	142479.0	0.0	0.0	0.0	0.0	11499.0	0.0	30230.0	0.0	0.0	25406.0	0.0	0.0	29159.0	262.0	0.0	116408.0	0.0	0.0	0.0	132466.0	0.0	0.0	0.0	74832.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148536.0	160.0	1.0	3006.0	21136.0	25090.0	15372.0	253973.0	0.0	0.0	11667.0	5392.0	0.0	0.0	0.0	38663.0	9580.0	0.0	0.0	2803.0	5349.0	0.0	0.0	112429.0	0.0	0.0	9789.0	0.0	0.0	0.0	180394.0	954.0	7903.0	0.0	0.0	0.0	0.0	43557.0	232.0	0.0	14244.0	0.0	0.0	0.0	0.0	0.0	0.0	51764.0	103.0	0.0	0.0	1804.0	0.0	94799.0	0.0	87050.0	0.0	0.0	0.0	0.0	0.0	908.0	0.0	0.0	34325.0	11813.0	0.0	6616.0	9966.0	3386.0	16644.0	38822.0	209.0	0.0	73681.0	110.0	0.0	0.0	71039.0	42136.0	329.0	0.0	0.0	0.0	1733.0	25916.0	0.0	92295.0	136.0	0.0	124.0
G000436455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G000436475	216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	608.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	1823.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	606.0	0.0	0.0	0.0	0.0	1931.0	517.0	0.0	492.0	0.0	0.0	0.0	0.0	2365.0	2374.0	0.0	138.0	176.0	0.0	0.0	0.0	0.0	0.0	3459.0	1928.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	305.0	0.0	0.0	0.0	0.0	0.0	0.0	976.0	0.0	0.0	0.0	0.0	3286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	578.0	0.0	0.0	0.0	0.0	0.0	0.0	18184.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	961.0	0.0	359.0	0.0	329.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	184.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	449.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	3084.0	0.0	812.0	0.0	299.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	179.0	0.0	170.0	9256.0	1180.0	1956.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	197.0	0.0	0.0	0.0	0.0	0.0
G000436535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	332.0	0.0	0.0	0.0	0.0	144.0	221.0	0.0	0.0	0.0	0.0	0.0	0.0	332.0	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	452.0	0.0	0.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	751.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	339.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	442.0	194.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G000436595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
